Cluster members	Cluster ID
A0A175LNB2	UniRef90_A0A0E1L6J1
I6YW51	UniRef90_A0A0E1L6J1
A0A2K9MNB7	UniRef90_A0A0E1L6J1
S5S3H4	UniRef90_A0A0E1L6J1
Q45840	UniRef90_A0A0E1L6J1
UPI0003C0DDA5	UniRef90_A0A0E1L6J1
UPI0004620922	UniRef90_A0A0E1L6J1
UPI0007E21F72	UniRef90_A0A0E1L6J1
UPI0006A6B3D4	UniRef90_A0A0E1L6J1
UPI0004A5A5C7	UniRef90_A0A0E1L6J1
UPI000772F1F5	UniRef90_A0A0E1L6J1
UPI000D0DA36E	UniRef90_A0A0E1L6J1
UPI00052E2822	UniRef90_A0A0E1L6J1
A0A0F7CP30	UniRef90_A0A0F7CP30
A0A0G2DUI8	UniRef90_A0A0G2DUI8
A0A0F0GFX3	UniRef90_A0A0F0GFX3
UPI0009E514C9	UniRef90_A0A0F0GFX3
A0A0F6RKW8	UniRef90_A0A0F6RKW8
UPI0008201C37	UniRef90_A0A0F6RKW8
A0A0F4J804	UniRef90_A0A0F4J804
A0A0F4K5Z5	UniRef90_A0A0F4K5Z5
A0A0F0GFM2	UniRef90_A0A0F0GFM2
A0A0G2ZRN7	UniRef90_A0A0G2ZRN7
A0A0F7F888	UniRef90_A0A0F7F888
UPI0009DFC4B9	UniRef90_A0A0F7F888
A0A0F4IRE5	UniRef90_A0A0F4IRE5
A0A0G2UGT2	UniRef90_A0A0G2UGT2
A0A0F4IX78	UniRef90_A0A0F4IX78
UPI00099BA17E	UniRef90_A0A0F4IX78
A0A0F9DA13	UniRef90_A0A0F9DA13
A0A0F4JGL9	UniRef90_A0A0F4JGL9
UPI000696A34C	UniRef90_A0A0F4JGL9
A0A0F9X6X1	UniRef90_A0A0F9X6X1
A0A2N1LAH3	UniRef90_A0A0F9X6X1
A0A1T3CJQ9	UniRef90_A0A0F9X6X1
A0A2T3ZUY3	UniRef90_A0A0F9X6X1
A0A0F0GQI2	UniRef90_A0A0F0GQI2
UPI0009E46B26	UniRef90_A0A0F0GQI2
A0A0F0GVI4	UniRef90_A0A0F0GVI4
UPI0009E35271	UniRef90_A0A0F0GVI4
A0A0F0GYM0	UniRef90_A0A0F0GYM0
A0A0F7W7G0	UniRef90_A0A0F7W7G0
A0A0F4JF86	UniRef90_A0A0F4JF86
A0A0F4IHZ7	UniRef90_A0A0F4IHZ7
A0A0M8U9R3	UniRef90_A0A0F4IHZ7
A0A0M9ZFV6	UniRef90_A0A0F4IHZ7
UPI0004BDA8F8	UniRef90_A0A0F4IHZ7
UPI0006AEFB79	UniRef90_A0A0F4IHZ7
UPI0006AF6FD3	UniRef90_A0A0F4IHZ7
A0A0F4K1G5	UniRef90_A0A0F4K1G5
UPI00099C1F40	UniRef90_A0A0F4K1G5
A0A1H2D7F4	UniRef90_A0A1H2D7F4
A0A0M9Z3K2	UniRef90_A0A1H2D7F4
A0A0F4JLN5	UniRef90_A0A1H2D7F4
UPI0004C19761	UniRef90_A0A1H2D7F4
UPI00099D1A17	UniRef90_A0A1H2D7F4
A0A0L8M8A1	UniRef90_A0A0L8M8A1
A0A0F4ICC9	UniRef90_A0A0L8M8A1
A0A0M8SK70	UniRef90_A0A0L8M8A1
A0A0M8ULH2	UniRef90_A0A0L8M8A1
Q56030	UniRef90_Q56030
A0A3W0TK44	UniRef90_Q56030
A0A3V2JIC5	UniRef90_Q56030
A0A3Q9MSE0	UniRef90_Q56030
A0A3T3G1I7	UniRef90_Q56030
A0A3Z2F8H2	UniRef90_Q56030
A0A3W0NTZ5	UniRef90_Q56030
A0A0V2F079	UniRef90_Q56030
A0A3V9L1Q9	UniRef90_Q56030
A0A3Z1EIK3	UniRef90_Q56030
A0A3V3EE85	UniRef90_Q56030
A0A3V6C3C0	UniRef90_Q56030
A0A0F7J5Z0	UniRef90_Q56030
A0A315H014	UniRef90_Q56030
A0A0M0Q7D7	UniRef90_Q56030
A0A0M2IZW3	UniRef90_Q56030
E8XFH0	UniRef90_Q56030
A0A0H3NAF5	UniRef90_Q56030
A0A444AKK1	UniRef90_Q56030
A0A2T8MH66	UniRef90_Q56030
A0A0F6B0E9	UniRef90_Q56030
A0A2T8QJN4	UniRef90_Q56030
A0A402MMI4	UniRef90_Q56030
G5RGR7	UniRef90_Q56030
A0A3T8SK79	UniRef90_Q56030
A0A3Y2IPH5	UniRef90_Q56030
A0A3T7H245	UniRef90_Q56030
A0A379VSW4	UniRef90_Q56030
A0A3V8S8K7	UniRef90_Q56030
A0A3W0JZV8	UniRef90_Q56030
A0A401AXB7	UniRef90_Q56030
A0A3V7W0G8	UniRef90_Q56030
A0A3X3S694	UniRef90_Q56030
A0A3T7XGM4	UniRef90_Q56030
A0A3T7H215	UniRef90_Q56030
G5QK46	UniRef90_Q56030
G5RWE0	UniRef90_Q56030
A0A3S4F3L1	UniRef90_Q56030
A0A3V9FP70	UniRef90_Q56030
A0A3V5FP39	UniRef90_Q56030
A0A3V9XAM1	UniRef90_Q56030
A0A0L5XGT7	UniRef90_Q56030
A0A3U9N8F5	UniRef90_Q56030
A0A3V5VP83	UniRef90_Q56030
A0A3Y8UKN6	UniRef90_Q56030
A0A3T7LD95	UniRef90_Q56030
A0A3V7IHZ5	UniRef90_Q56030
A0A3V4FS42	UniRef90_Q56030
A0A3G3E117	UniRef90_Q56030
A0A2T9HLG1	UniRef90_Q56030
A0A3Z6SGL6	UniRef90_Q56030
A0A3T8HSB8	UniRef90_Q56030
A0A3Y5JHE4	UniRef90_Q56030
A0A3Y9VF38	UniRef90_Q56030
A0A3V8D0L8	UniRef90_Q56030
A0A3T3D1P8	UniRef90_Q56030
A0A3T2YG93	UniRef90_Q56030
A0A3T2ZJ12	UniRef90_Q56030
A0A2T9EKG3	UniRef90_Q56030
A0A0N1R0Q2	UniRef90_Q56030
A0A2A6D714	UniRef90_Q56030
A0A1Z3Q3I1	UniRef90_Q56030
A0A3V3RZY6	UniRef90_Q56030
A0A3V4SFS2	UniRef90_Q56030
A0A418ZG51	UniRef90_Q56030
A0A3R0PEN1	UniRef90_Q56030
A0A3V8IPG1	UniRef90_Q56030
A0A2T8LD59	UniRef90_Q56030
A0A3U9F2Q8	UniRef90_Q56030
A0A3U0LQF4	UniRef90_Q56030
A0A3V6PH80	UniRef90_Q56030
A0A2T9QE36	UniRef90_Q56030
A0A447PGP3	UniRef90_Q56030
A0A3T7JPU4	UniRef90_Q56030
A0A3W6VJ39	UniRef90_Q56030
A0A3Y6VU63	UniRef90_Q56030
A0A3Q9LGY3	UniRef90_Q56030
Q8Z6A8	UniRef90_Q56030
A0A403SH83	UniRef90_Q56030
A0A3Z9W2Y0	UniRef90_Q56030
A0A3U7QDJ0	UniRef90_Q56030
A0A3U4J3Q1	UniRef90_Q56030
A0A3Y1DBY6	UniRef90_Q56030
A0A3V7P8W1	UniRef90_Q56030
A0A3W0LNL1	UniRef90_Q56030
A0A3V7ISL6	UniRef90_Q56030
A0A1S0ZLU2	UniRef90_Q56030
A0A3X2VUG3	UniRef90_Q56030
A0A1X2RUJ8	UniRef90_Q56030
A0A3V6CVH3	UniRef90_Q56030
E8DA28	UniRef90_Q56030
E8F4S1	UniRef90_Q56030
E7YL47	UniRef90_Q56030
E7YWZ9	UniRef90_Q56030
E8EBI6	UniRef90_Q56030
F0CEU9	UniRef90_Q56030
E8FWE1	UniRef90_Q56030
E8A0B2	UniRef90_Q56030
E8B4E9	UniRef90_Q56030
F0CGY0	UniRef90_Q56030
E8BY93	UniRef90_Q56030
E8BA23	UniRef90_Q56030
E7XZG2	UniRef90_Q56030
E8GFI9	UniRef90_Q56030
E8ETV1	UniRef90_Q56030
E7Y934	UniRef90_Q56030
E7WBT0	UniRef90_Q56030
E8GRG9	UniRef90_Q56030
E8C867	UniRef90_Q56030
E8DIU4	UniRef90_Q56030
F0CVG0	UniRef90_Q56030
F0CJ46	UniRef90_Q56030
E8FBG2	UniRef90_Q56030
E8CMP8	UniRef90_Q56030
E7WLQ3	UniRef90_Q56030
E7X9T8	UniRef90_Q56030
E8GCI9	UniRef90_Q56030
E7VLX1	UniRef90_Q56030
F0CWY7	UniRef90_Q56030
E7ZD32	UniRef90_Q56030
E8BN47	UniRef90_Q56030
E7XN59	UniRef90_Q56030
A0A3A3M5D9	UniRef90_Q56030
G5Q3V0	UniRef90_Q56030
G5MJJ3	UniRef90_Q56030
A0A3V0WMW6	UniRef90_Q56030
A0A3X9TSN5	UniRef90_Q56030
A0A2T8SWU8	UniRef90_Q56030
A0A3V8JV68	UniRef90_Q56030
A0A3X4AMV0	UniRef90_Q56030
A0A3U8NSZ1	UniRef90_Q56030
A0A447JGV4	UniRef90_Q56030
A0A3V4IK76	UniRef90_Q56030
A0A2X5BNY0	UniRef90_Q56030
A0A3T0BMK6	UniRef90_Q56030
A0A3T3B3R2	UniRef90_Q56030
A0A3V8VI84	UniRef90_Q56030
A0A3V9U804	UniRef90_Q56030
A0A3T2W702	UniRef90_Q56030
A0A0H2WQR7	UniRef90_Q56030
A0A3T3EMG2	UniRef90_Q56030
A0A3V4T5Q7	UniRef90_Q56030
A0A3T3II08	UniRef90_Q56030
A0A3V4QK14	UniRef90_Q56030
A0A3W0F9H1	UniRef90_Q56030
A0A2T6X7C4	UniRef90_Q56030
A0A0R9MRJ1	UniRef90_Q56030
A0A265BBA4	UniRef90_Q56030
A0A0M0QR69	UniRef90_Q56030
A0A3R0DER7	UniRef90_Q56030
A0A1R2HSV9	UniRef90_Q56030
A0A2R4DCM0	UniRef90_Q56030
A0A0T9WDQ6	UniRef90_Q56030
A0A399L2D4	UniRef90_Q56030
V1XB58	UniRef90_Q56030
Q57Q52	UniRef90_Q56030
A0A3A1PK84	UniRef90_Q56030
A0A0H3BSS8	UniRef90_Q56030
A0A3R8TDL1	UniRef90_Q56030
A0A3U0SZK5	UniRef90_Q56030
A0A3W0XPY0	UniRef90_Q56030
A0A3R0T8B1	UniRef90_Q56030
G5LPX6	UniRef90_Q56030
B5F8B0	UniRef90_Q56030
A0A2T9I2V1	UniRef90_Q56030
A0A402XLV1	UniRef90_Q56030
A0A3I7KIN5	UniRef90_Q56030
A0A3U3WJD8	UniRef90_Q56030
A0A379R078	UniRef90_Q56030
E7ZLI6	UniRef90_Q56030
E8AJH3	UniRef90_Q56030
E8AF86	UniRef90_Q56030
A0A3V4RB64	UniRef90_Q56030
A0A3U0GU85	UniRef90_Q56030
A0A447R5Q7	UniRef90_Q56030
A0A1J4RA11	UniRef90_Q56030
A0A3V5URM3	UniRef90_Q56030
A0A2T8XMY2	UniRef90_Q56030
A0A3K7H9C6	UniRef90_Q56030
A0A3V9RZB8	UniRef90_Q56030
A0A3V3B2L4	UniRef90_Q56030
A0A345JJQ0	UniRef90_Q56030
A0A3V8MK90	UniRef90_Q56030
A0A0U1FFH4	UniRef90_Q56030
A0A3W9YAN9	UniRef90_Q56030
A0A3Y8ZIS2	UniRef90_Q56030
A0A3W7EVU2	UniRef90_Q56030
A0A3V5XL51	UniRef90_Q56030
A0A3X4WK96	UniRef90_Q56030
A0A3V2MYB8	UniRef90_Q56030
A0A3X2CNK1	UniRef90_Q56030
A0A3V9AV50	UniRef90_Q56030
A0A3Y0NMY9	UniRef90_Q56030
A0A3V7H4L1	UniRef90_Q56030
A0A3W7ZBM9	UniRef90_Q56030
A0A3W8QYB5	UniRef90_Q56030
A0A3V9VHH2	UniRef90_Q56030
A0A344R301	UniRef90_Q56030
A0A3U9T3T0	UniRef90_Q56030
A0A3W6HFF2	UniRef90_Q56030
A0A3X7XBH2	UniRef90_Q56030
A0A3V3PNN0	UniRef90_Q56030
A0A3X2H8L9	UniRef90_Q56030
A0A3U4EJC7	UniRef90_Q56030
A0A3V2QJW3	UniRef90_Q56030
A0A3V6K7V9	UniRef90_Q56030
A0A3X0R3A0	UniRef90_Q56030
A0A3Z8AIN1	UniRef90_Q56030
A0A3X2EJZ0	UniRef90_Q56030
A0A3V9IPK3	UniRef90_Q56030
A0A3W0UCF2	UniRef90_Q56030
A0A3Y6UQE4	UniRef90_Q56030
A0A3W0M871	UniRef90_Q56030
A0A3V2F6A5	UniRef90_Q56030
A0A3V7T731	UniRef90_Q56030
A0A3V4B6V2	UniRef90_Q56030
A0A3X9XMT7	UniRef90_Q56030
A0A3Y8QZN4	UniRef90_Q56030
A0A3V7RYB3	UniRef90_Q56030
A0A3V1BTU2	UniRef90_Q56030
A0A3Z6GV32	UniRef90_Q56030
A0A3Y1PYZ0	UniRef90_Q56030
A0A3T4QIS9	UniRef90_Q56030
A0A3T4DFV8	UniRef90_Q56030
A0A3Y0DNJ6	UniRef90_Q56030
A0A3Y6DCH2	UniRef90_Q56030
A0A3Y3HYL6	UniRef90_Q56030
A0A401B2Y8	UniRef90_Q56030
A0A3U2S118	UniRef90_Q56030
A0A3X9BNV0	UniRef90_Q56030
C0Q747	UniRef90_Q56030
A0A3T3MIA4	UniRef90_Q56030
A0A3F3ILU2	UniRef90_Q56030
A0A3Z2A975	UniRef90_Q56030
A0A3Z5NI19	UniRef90_Q56030
A0A3Z8C8C2	UniRef90_Q56030
A0A3Z7EEY8	UniRef90_Q56030
A0A3Y0GDI3	UniRef90_Q56030
A0A3V5X5A3	UniRef90_Q56030
A0A3Y3G716	UniRef90_Q56030
A0A3Z7BZ58	UniRef90_Q56030
A0A3U8UUI1	UniRef90_Q56030
A0A3S4GUB0	UniRef90_Q56030
A0A3V1YXN4	UniRef90_Q56030
A0A3V2YC21	UniRef90_Q56030
A0A3Y5NMS2	UniRef90_Q56030
A0A3X9ZR38	UniRef90_Q56030
A0A3V3IAJ0	UniRef90_Q56030
A0A3V8HWH8	UniRef90_Q56030
A0A3V2WU92	UniRef90_Q56030
A0A3V9NUN0	UniRef90_Q56030
B5RB60	UniRef90_Q56030
A0A1U7FPB1	UniRef90_Q56030
A0A2T5MRQ2	UniRef90_Q56030
A0A1S0ZU24	UniRef90_Q56030
A0A2I5HHN7	UniRef90_Q56030
A0A3R0Q077	UniRef90_Q56030
A0A403ND85	UniRef90_Q56030
A0A3R0BSN6	UniRef90_Q56030
A0A2C9P0V6	UniRef90_Q56030
A0A402XJE8	UniRef90_Q56030
A0A379QLE7	UniRef90_Q56030
A0A241SCN9	UniRef90_Q56030
A0A3I8FTS0	UniRef90_Q56030
G5LAA7	UniRef90_Q56030
G5SCZ9	UniRef90_Q56030
G5NE83	UniRef90_Q56030
V1GYT4	UniRef90_Q56030
A0A379XRV9	UniRef90_Q56030
UPI0005DCAAEC	UniRef90_Q56030
UPI00092F7B65	UniRef90_Q56030
UPI000CD46984	UniRef90_Q56030
UPI00016A02C2	UniRef90_Q56030
UPI0002736785	UniRef90_Q56030
UPI0003BCC649	UniRef90_Q56030
UPI0003BD5AF8	UniRef90_Q56030
UPI0003BD7DDB	UniRef90_Q56030
UPI0003BDA350	UniRef90_Q56030
UPI0003EB0EE1	UniRef90_Q56030
UPI0003EB665F	UniRef90_Q56030
UPI0005DC61F2	UniRef90_Q56030
UPI0005E9B6E3	UniRef90_Q56030
UPI000620751C	UniRef90_Q56030
UPI0006207E2A	UniRef90_Q56030
UPI00065E123F	UniRef90_Q56030
UPI00070AFA5A	UniRef90_Q56030
UPI00071ABD6F	UniRef90_Q56030
UPI00071ADE92	UniRef90_Q56030
UPI000735D966	UniRef90_Q56030
UPI0008A4AC1B	UniRef90_Q56030
UPI0008A8C4A6	UniRef90_Q56030
UPI0009737E1E	UniRef90_Q56030
UPI000973B51C	UniRef90_Q56030
UPI0009AA34CE	UniRef90_Q56030
UPI0009AADB63	UniRef90_Q56030
UPI0009ABC242	UniRef90_Q56030
UPI0009AC176C	UniRef90_Q56030
UPI0009AC35F4	UniRef90_Q56030
UPI0009AC9194	UniRef90_Q56030
UPI0009AF1630	UniRef90_Q56030
UPI0009AF3897	UniRef90_Q56030
UPI0009B04A4C	UniRef90_Q56030
UPI0009B0E69E	UniRef90_Q56030
UPI0009B12246	UniRef90_Q56030
UPI000B7BFE6A	UniRef90_Q56030
UPI000B8A8DCA	UniRef90_Q56030
UPI000BA1485D	UniRef90_Q56030
UPI000CC7CD96	UniRef90_Q56030
UPI000D56C9BE	UniRef90_Q56030
UPI000DA28781	UniRef90_Q56030
UPI000DA28F00	UniRef90_Q56030
UPI000DA31D0F	UniRef90_Q56030
UPI000E1BAA66	UniRef90_Q56030
UPI000E5A37D9	UniRef90_Q56030
UPI000E76D795	UniRef90_Q56030
UPI000F6B93E0	UniRef90_Q56030
UPI000F70E7CF	UniRef90_Q56030
UPI000FE2E666	UniRef90_Q56030
UPI00100A8B3C	UniRef90_Q56030
UPI0010117554	UniRef90_Q56030
UPI0010345D53	UniRef90_Q56030
UPI0009AC3013	UniRef90_Q56030
UPI0003EB5970	UniRef90_Q56030
UPI0009AA684D	UniRef90_Q56030
A0A1T3CFF0	UniRef90_A0A1T3CFF0
A0A0F9ZTP8	UniRef90_A0A1T3CFF0
A0A2N1LEN9	UniRef90_A0A1T3CFF0
A0A2K0U584	UniRef90_A0A1T3CFF0
A0A2T3ZZW9	UniRef90_A0A1T3CFF0
A0A075RCW8	UniRef90_A0A075RCW8
A0A0F7EJX1	UniRef90_A0A075RCW8
A0A2U8JPW5	UniRef90_A0A075RCW8
A0A177XRE3	UniRef90_A0A075RCW8
H0UEN3	UniRef90_A0A075RCW8
UPI0003B1BE0B	UniRef90_A0A075RCW8
UPI000BC51731	UniRef90_A0A075RCW8
UPI000C75B94B	UniRef90_A0A075RCW8
UPI000EB44469	UniRef90_A0A075RCW8
A0A0F4JWH1	UniRef90_A0A0F4JWH1
A0A0F4JJ92	UniRef90_A0A0F4JJ92
A0A0M8TZ88	UniRef90_A0A0F4JJ92
UPI00099C5964	UniRef90_A0A0F4JJ92
UPI00099D2F48	UniRef90_A0A0F4JJ92
Q10471	UniRef90_Q10471
A0A1L7NY41	UniRef90_Q10471
A0A1L7NY50	UniRef90_Q10471
H2Q1B4	UniRef90_Q10471
A0A2I3HU80	UniRef90_Q10471
A0A2K6JRB4	UniRef90_Q10471
F7B0K9	UniRef90_Q10471
A0A1W7RBT8	UniRef90_Q10471
A0A0F7Z7U7	UniRef90_Q10471
A0A0K8RSM9	UniRef90_Q10471
A0A402FW92	UniRef90_Q10471
A0A2D4FCZ4	UniRef90_Q10471
U3F9H9	UniRef90_Q10471
A0A2D4L603	UniRef90_Q10471
A0A2D4L6C7	UniRef90_Q10471
A0A2K5L5J7	UniRef90_Q10471
A0A2R8M8B3	UniRef90_Q10471
A0A383ZFC9	UniRef90_Q10471
A0A452TEP4	UniRef90_Q10471
A0A2Y9QQW1	UniRef90_Q10471
A0A2Y9QWT2	UniRef90_Q10471
A0A452IQW3	UniRef90_Q10471
A0A2I0MTV0	UniRef90_Q10471
UPI00045D59EC	UniRef90_Q10471
UPI000A2848BC	UniRef90_Q10471
UPI000FFDBBA9	UniRef90_Q10471
UPI000328E0C9	UniRef90_Q10471
UPI0003F08A27	UniRef90_Q10471
UPI00074FFA4F	UniRef90_Q10471
UPI000E781411	UniRef90_Q10471
UPI000462E608	UniRef90_Q10471
UPI000775EA26	UniRef90_Q10471
UPI000EA99179	UniRef90_Q10471
UPI0006B14598	UniRef90_Q10471
UPI00093A8922	UniRef90_Q10471
UPI0006B73EA4	UniRef90_Q10471
A0A0F4K6J0	UniRef90_A0A0F4K6J0
A0A0M8TY19	UniRef90_A0A0M8TY19
A0A0F5VUA1	UniRef90_A0A0M8TY19
UPI00099C9766	UniRef90_A0A0M8TY19
UPI000BA1D58A	UniRef90_A0A0M8TY19
UPI000D02E2CF	UniRef90_A0A0M8TY19
A0A1D7Y8U0	UniRef90_A0A1D7Y8U0
A0A117Q0A5	UniRef90_A0A1D7Y8U0
A0A1S2Q717	UniRef90_A0A1D7Y8U0
A0A1S2QLL3	UniRef90_A0A1D7Y8U0
A0A0M8VED6	UniRef90_A0A1D7Y8U0
A0A0G3AE07	UniRef90_A0A1D7Y8U0
A0A1R0LGZ0	UniRef90_A0A1D7Y8U0
V6KNF5	UniRef90_A0A1D7Y8U0
A0A0M9ZWK4	UniRef90_A0A1D7Y8U0
A0A117RBR1	UniRef90_A0A1D7Y8U0
A0A327TUK5	UniRef90_A0A1D7Y8U0
A0A3D9J4Z3	UniRef90_A0A1D7Y8U0
A0A397MUF2	UniRef90_A0A1D7Y8U0
A0A1X4GV79	UniRef90_A0A1D7Y8U0
A0A426S0K4	UniRef90_A0A1D7Y8U0
A0A1C5EKR5	UniRef90_A0A1D7Y8U0
UPI0006EB789D	UniRef90_A0A1D7Y8U0
UPI0009A163EF	UniRef90_A0A1D7Y8U0
UPI000FFF2FDA	UniRef90_A0A1D7Y8U0
UPI000A3A4973	UniRef90_A0A1D7Y8U0
UPI000F64D471	UniRef90_A0A1D7Y8U0
UPI00056D608C	UniRef90_A0A1D7Y8U0
A0A0G2ZT76	UniRef90_A0A0G2ZT76
A0A1Q3HVM6	UniRef90_A0A0G2ZT76
UPI0007C67FFE	UniRef90_A0A0G2ZT76
A0A0G2ZGK9	UniRef90_A0A0G2ZGK9
UPI0009E40CA1	UniRef90_A0A0G2ZGK9
A0A0F4IVU1	UniRef90_A0A0F4IVU1
A0A0F7NB59	UniRef90_A0A0F7NB59
A0A3S8VYI8	UniRef90_A0A0F7NB59
A0A2M9ALV2	UniRef90_A0A0F7NB59
UPI000399BE96	UniRef90_A0A0F7NB59
UPI0003A59608	UniRef90_A0A0F7NB59
UPI0003AAF4C9	UniRef90_A0A0F7NB59
UPI00040306CB	UniRef90_A0A0F7NB59
UPI000483BE6E	UniRef90_A0A0F7NB59
UPI000568887F	UniRef90_A0A0F7NB59
UPI000486CC24	UniRef90_A0A0F7NB59
A0A0U5LSM1	UniRef90_A0A0U5LSM1
A0A0H4CAR1	UniRef90_A0A0U5LSM1
A0A255PDX8	UniRef90_A0A0U5LSM1
A0A1S6JH33	UniRef90_A0A0U5LSM1
A0A0M9X6U4	UniRef90_A0A0U5LSM1
A0A345TMV9	UniRef90_A0A0U5LSM1
A0A421P6R4	UniRef90_A0A0U5LSM1
A0A101PUR9	UniRef90_A0A0U5LSM1
H2JWI6	UniRef90_A0A0U5LSM1
A0A3Q9BVA5	UniRef90_A0A0U5LSM1
A0A1X4IB64	UniRef90_A0A0U5LSM1
A0A0S2PH84	UniRef90_A0A0U5LSM1
A0A285BM08	UniRef90_A0A0U5LSM1
A0A2U9NVB5	UniRef90_A0A0U5LSM1
A0A1Y2PPN6	UniRef90_A0A0U5LSM1
A0A0K8PGL3	UniRef90_A0A0U5LSM1
A0A1G6M276	UniRef90_A0A0U5LSM1
A0A2U2EU70	UniRef90_A0A0U5LSM1
A0A0F7VPE3	UniRef90_A0A0U5LSM1
A0A2U2ZNI5	UniRef90_A0A0U5LSM1
A0A286CTC1	UniRef90_A0A0U5LSM1
A0A101T2A6	UniRef90_A0A0U5LSM1
A0A0N0AIQ5	UniRef90_A0A0U5LSM1
D9XAI5	UniRef90_A0A0U5LSM1
UPI000A38788C	UniRef90_A0A0U5LSM1
UPI00056D7578	UniRef90_A0A0U5LSM1
UPI000BDBD179	UniRef90_A0A0U5LSM1
UPI0004C232D3	UniRef90_A0A0U5LSM1
UPI0004C87307	UniRef90_A0A0U5LSM1
UPI0004C8EE24	UniRef90_A0A0U5LSM1
UPI0004C9FE2B	UniRef90_A0A0U5LSM1
UPI0004CA8DAC	UniRef90_A0A0U5LSM1
UPI000653C9DE	UniRef90_A0A0U5LSM1
UPI00065C9D1E	UniRef90_A0A0U5LSM1
UPI0006ADE282	UniRef90_A0A0U5LSM1
UPI0006E1C7AE	UniRef90_A0A0U5LSM1
UPI0006EBA563	UniRef90_A0A0U5LSM1
UPI000A3A5F39	UniRef90_A0A0U5LSM1
UPI000A3CCCBB	UniRef90_A0A0U5LSM1
UPI000B290257	UniRef90_A0A0U5LSM1
UPI000D616983	UniRef90_A0A0U5LSM1
UPI000EF5E8E7	UniRef90_A0A0U5LSM1
UPI000FF89CE1	UniRef90_A0A0U5LSM1
UPI00104F5E98	UniRef90_A0A0U5LSM1
UPI00105D7B03	UniRef90_A0A0U5LSM1
UPI0001B50560	UniRef90_A0A0U5LSM1
A0A0F9ZAH1	UniRef90_A0A0F9ZAH1
A0A0F0H8T7	UniRef90_A0A0F0H8T7
UPI000A37B990	UniRef90_A0A0F0H8T7
A0A0E3JNP9	UniRef90_A0A0E3JNP9
A0A0G3A397	UniRef90_A0A0G3A397
A0A0F0GHP6	UniRef90_A0A0F0GHP6
UPI0009E3CEAD	UniRef90_A0A0F0GHP6
A0A0F0GHN3	UniRef90_A0A0F0GHN3
A0A1G8CNF6	UniRef90_A0A0F0GHN3
A0A1H0KWE2	UniRef90_A0A0F0GHN3
UPI000B7EF894	UniRef90_A0A0F0GHN3
UPI000A3A2469	UniRef90_A0A0F0GHN3
A0A0F4JHC7	UniRef90_A0A0F4JHC7
A0A0F5VQK5	UniRef90_A0A0F5VQK5
UPI000619695D	UniRef90_A0A0F5VQK5
A0A0F5W5I5	UniRef90_A0A0F5W5I5
UPI00061946F9	UniRef90_A0A0F5W5I5
UPI001044DBD1	UniRef90_A0A0F5W5I5
UPI000A3123E6	UniRef90_A0A0F5W5I5
UPI000B49DA96	UniRef90_A0A0F5W5I5
A0A0F0H8V3	UniRef90_A0A0F0H8V3
A0A0G1V5C8	UniRef90_A0A0G1V5C8
A0A3D2AS82	UniRef90_A0A0G1V5C8
A0A0F0H629	UniRef90_A0A0F0H629
UPI000DD31B63	UniRef90_A0A0F0H629
A0A0F0GFQ2	UniRef90_A0A0F0GFQ2
A0A0G2ZX76	UniRef90_A0A0G2ZX76
A0A1K2FKY7	UniRef90_A0A1K2FKY7
A0A1H5GD52	UniRef90_A0A1K2FKY7
A0A1J4Q8F1	UniRef90_A0A1K2FKY7
A0A3R8RAQ3	UniRef90_A0A1K2FKY7
A0A1X4GZ61	UniRef90_A0A1K2FKY7
A0A1C5DT01	UniRef90_A0A1K2FKY7
A0A327UYY5	UniRef90_A0A1K2FKY7
A0A1D7Y432	UniRef90_A0A1K2FKY7
A0A101NUZ9	UniRef90_A0A1K2FKY7
A0A0M8VG85	UniRef90_A0A1K2FKY7
A0A0G3A9V7	UniRef90_A0A1K2FKY7
A0A176L7F0	UniRef90_A0A1K2FKY7
UPI0010105441	UniRef90_A0A1K2FKY7
UPI00055C1E5C	UniRef90_A0A1K2FKY7
UPI000A368106	UniRef90_A0A1K2FKY7
UPI000F6471DB	UniRef90_A0A1K2FKY7
UPI000FFE4E7E	UniRef90_A0A1K2FKY7
UPI0006EB58B7	UniRef90_A0A1K2FKY7
A0A0F0GA73	UniRef90_A0A0F0GA73
A0A0F0HCU9	UniRef90_A0A0F0HCU9
A0A0G2ZVQ2	UniRef90_A0A0G2ZVQ2
A0A0F7CKN4	UniRef90_A0A0F7CKN4
UPI00069B6A28	UniRef90_A0A0F7CKN4
A0A286DV45	UniRef90_A0A286DV45
A0A0F7FVF4	UniRef90_A0A286DV45
A0A1I6ST98	UniRef90_A0A286DV45
UPI0006286D51	UniRef90_A0A286DV45
UPI0004C890E9	UniRef90_A0A286DV45
UPI000784051B	UniRef90_A0A286DV45
UPI000316838C	UniRef90_A0A286DV45
A0A0F5VXM3	UniRef90_A0A0F5VXM3
A0A2U3A235	UniRef90_A0A0F5VXM3
A0A0M8TH80	UniRef90_A0A0F5VXM3
A0A0F0H9E5	UniRef90_A0A0F0H9E5
UPI0009E3F18A	UniRef90_A0A0F0H9E5
A0A0F4JA45	UniRef90_A0A0F4JA45
UPI0004BF0270	UniRef90_A0A0F4JA45
K4QV65	UniRef90_K4QV65
A0A2N3TZI2	UniRef90_K4QV65
A0A3D9W801	UniRef90_K4QV65
A0A286FG57	UniRef90_K4QV65
A0A2U9PD98	UniRef90_K4QV65
